oldPCode;PName1;PName2;PName3;PName4;TypeCode;Type;Source;checked;longitude;latitude;REGION_PCO;REGION_NOM;PREF_PCODE;PREF_NOM;SPREF_PCOD;SPREF_NOM;COM_PCODE;COM_NOM;Village_PC;Status;CLASS;DESCRIPTIO;CNTRY_NAME;ADM1_NAME;ADM2_NAME;ADM3_NAME;RowcaCode1;RowcaCode2;RowcaCode3;RowcaCode4
SIGCAF3458~0;Gbama;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,401708;5,048022;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420036;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020036
SIGCAF3442~0;Gboloba;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,338592;5,141631;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420037;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020037
SIGCAF3399~0;Gondo-Bangba;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,185238;5,337122;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420038;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020038
SIGCAF3400~0;Gouala-Ekao;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,192976;5,334916;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420039;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020039
SIGCAF3445~0;Gouasse;Gouasse;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,379618;5,134871;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420040;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020040
SIGCAF3397~0;Gouasse-Yao;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,100992;5,416212;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420041;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020041
SIGCAF3396~0;Goussiema;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,123604;5,403077;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420042;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020042
SIGCAF3371~0;Guiana-Goula;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,176826;5,290358;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420043;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020043
SIGCAF3444~0;Guigui;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,375904;5,134367;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420044;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020044
SIGCAF3415~0;Guindihou;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,119262;5,113827;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420045;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020045
SIGCAF3440~0;Guindihou;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,327248;5,144421;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420046;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020046
SIGCAF3357~0;Guindihou 3;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,194224;5,253226;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420047;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020047
SIGCAF3372~0;Guindikou;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,176292;5,293130;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420048;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020048
SIGCAF3434~0;Hougou;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,267324;5,154874;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420049;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020049
SIGCAF3462~0;Kandja;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,418540;5,018436;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420050;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020050
SIGCAF3419~0;Kandjia 2;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,088584;5,096670;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420051;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020051
SIGCAF3456~0;Kodjo;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,403532;5,058546;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420052;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020052
SIGCAF3464~0;Kodjo 2;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,421890;5,002583;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420053;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020053
SIGCAF3416~0;Kolongo;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,124124;5,110225;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420054;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020054
SIGCAF3457~0;Kpanga;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,401416;5,056023;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420055;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020055
SIGCAF3453~0;Laho;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,405186;5,085111;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420056;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020056
SIGCAF3392~0;Lappy;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,127128;5,398508;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420057;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020057
SIGCAF3375~0;Lihoto;Lioto 1;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,158370;5,312277;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420058;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020058
SIGCAF3398~0;Lioto 2;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,171468;5,331154;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420059;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020059
SIGCAF3376~0;Lioto 3;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,156212;5,314078;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420060;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020060
SIGCAF3378~0;Lioto 4;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,152596;5,316375;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420061;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020061
SIGCAF3373~0;Lioto 5;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,167208;5,311063;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420062;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020062
SIGCAF3428~0;Lioua;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,042794;5,029684;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420063;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020063
SIGCAF3347~0;Maliamba;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,160558;5,206418;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420064;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020064
SIGCAF3384~0;Mbadourou;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,152250;5,343460;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420065;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020065
SIGCAF3364~0;Mbadourou Bouasse;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,187850;5,272022;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420066;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020066
SIGCAF3435~0;Mbalango 1;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,275656;5,149802;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420067;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020067
SIGCAF3436~0;Mbalango 2;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,289048;5,142987;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420068;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020068
SIGCAF3389~0;Mbata 1;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,131804;5,393533;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420069;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020069
SIGCAF3385~0;Mbata 2;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,152526;5,363369;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420070;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020070
SIGCAF3427~0;Mbema;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,047324;5,045205;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420071;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020071
SIGCAF3446~0;Mbourou;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,388034;5,135497;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420072;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020072
SIGCAF3429~0;Mono 2;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,039938;5,026458;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420073;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020073
SIGCAF3421~0;Mono-Ekao;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,079302;5,097572;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420074;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020074
SIGCAF3424~0;Mono-Pamoto;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,064982;5,076181;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420075;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020075
SIGCAF3362~0;Mono-Yakpa;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,184816;5,266135;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420076;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020076
SIGCAF3393~0;Ndaga;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,123858;5,398216;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420077;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020077
SIGCAF3443~0;Ndihou;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,342950;5,142057;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420078;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020078
SIGCAF3381~0;Ndjio;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,149392;5,326220;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420079;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020079
SIGCAF3386~0;Ndokpa;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,142996;5,377171;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420080;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020080
SIGCAF3447~0;Ndoro;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,396056;5,139138;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420081;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020081
SIGCAF3468~0;Ndoro 2;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,432948;4,988239;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420082;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020082
SIGCAF3341~0;Ngadza;Ngadza 1;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,199226;5,171419;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420083;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020083
SIGCAF3343~0;Ngadza 2;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,194788;5,185340;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420084;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020084
SIGCAF3342~0;Ngadza 3;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,187372;5,167663;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420085;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020085
SIGCAF3461~0;Ngbaka;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,409082;5,020650;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420086;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020086
SIGCAF3439~0;Ngbele;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,316754;5,146924;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420087;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020087
SIGCAF3441~0;Ngbenda;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,331512;5,144458;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420088;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020088
SIGCAF3426~0;Ngoula 1;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,056876;5,056777;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420089;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020089
SIGCAF3422~0;Ngoula 2;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,075010;5,086575;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420090;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020090
SIGCAF3423~0;Ngoula 3;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,076922;5,093375;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420091;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020091
SIGCAF3344~0;Ngoulinga Kouango;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,192602;5,192393;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420092;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020092
SIGCAF3466~0;Ngounda;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,426756;4,992754;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420093;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020093
SIGCAF3412~0;Ngozo;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,175798;5,154593;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420094;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020094
SIGCAF3430~0;Nguendje 1;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,034564;5,019175;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420095;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020095
SIGCAF3402~0;Ouago;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,208430;5,350641;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420096;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020096
SIGCAF3379~0;Outene;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,149748;5,320281;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420097;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020097
SIGCAF3414~0;Pierlat;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,134392;5,132427;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420098;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020098
SIGCAF3433~0;Plantation Guerengomba;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,264386;5,156544;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420099;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020099
SIGCAF3455~0;Roda;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,402582;5,064716;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420100;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020100
SIGCAF3390~0;Scao 1;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,129902;5,394899;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420101;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020101
SIGCAF3395~0;Scao 2;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,132138;5,394957;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420102;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020102
SIGCAF3391~0;Scao 3;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,125214;5,396182;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420103;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020103
SIGCAF3394~0;Scao 4;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,125614;5,400037;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420104;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020104
SIGCAF3356~0;Sema;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,185254;5,241504;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420105;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020105
SIGCAF3452~0;Singah;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,414068;5,096485;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420106;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020106
SIGCAF3417~0;Siova;Sioua 1;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,103482;5,101532;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420107;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020107
SIGCAF3418~0;Soua 2;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,100134;5,100403;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420108;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020108
SIGCAF3346~0;Tohou-Bac;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,190912;5,205594;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420109;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020109
SIGCAF3358~0;Tomba;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,188976;5,252556;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420110;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020110
SIGCAF3467~0;Villy;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,428702;4,990730;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420111;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020111
SIGCAF3413~0;Yamaka;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,163066;5,153218;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420112;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020112
SIGCAF3465~0;Yao;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,424982;4,996132;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420113;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020113
SIGCAF3352~0;Zimbala 1;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;20,182968;5,232203;4,000000;Kagas;43,000000;Ouaka;434,000000;Kouango;4342,000000;Azengue-Mindou;43420114;0,000000;0,000000;Village;CAF;Ouaka;Kouango;Azengue-Mindou;CAF043;CAF043004;CAF043004002;CAF0430040020114
